run,repeat,problem,seed,strategy,executed_strategy,fallback_from,fallback_applied,survivor_optimum_included,optimum_hit_count,optimum_total_count,selected_feature_count,strategy_policy,modeler_selected_features,modeler_selected_real_count,modeler_selected_dummy_count,modeler_real_coverage_pct,modeler_all_real_included,modeler_all_real_only,volume_ratio,volume_ratio_pct,explorer_bounds_pass,explorer_joint_pass,explorer_metadata,selected_bounds_path,run_root,p_dim,usable_n,usable_n_over_p,doe_failure_reason,doe_config_hash,doe_budget_policy,doe_initial_corner_ratio,doe_initial_corner_ratio_base,doe_initial_corner_ratio_policy,doe_initial_corner_np_ratio,doe_initial_corner_p_dim,doe_has_pre_constraints,doe_has_post_constraints,doe_additional_triggered,doe_added_samples,doe_gate1_pass_rate,doe_gate2_pass_rate,doe_gate1_score_mean,doe_gate2_score_mean,doe_gate1_score_last,doe_gate2_score_last,doe_gate1_score_ema_mean,doe_gate2_score_ema_mean,doe_gate1_score_ema_last,doe_gate2_score_ema_last,doe_gate_decision_source_last,doe_phase2_entered,doe_used_budget_ratio_final,doe_phase2_gate1_score_min,doe_phase2_gate2_score_min,doe_phase2_gate2_score_sticky_min,doe_gate_smoothing_enabled,doe_gate_ema_alpha,doe_gate_ema_warmup_stages,doe_gate_smoothing_use_for_phase2,doe_gate_smoothing_use_for_stop,doe_collapse_span_ratio_threshold,doe_collapse_anchor_streak_threshold,doe_collapse_min_stage,doe_diversity_injection_ratio,doe_diversity_injection_min_points,doe_diversity_injection_max_ratio,doe_diversity_boundary_floor_ratio,doe_phase2_min_used_budget_ratio,doe_phase2_np_gate_last,doe_early_stop_min_used_budget_ratio,doe_early_stop_min_usable_np_ratio,doe_budget_used,doe_budget_total,doe_budget_exhausted,doe_stage_count_total,doe_stage_gate_eval_count,doe_gate_eval_skipped_count,doe_phase2_first_stage,doe_phase2_stage_count,doe_phase2_transition_count,doe_gate_stop_raw_count,doe_gate_stop_final_count,doe_gate_stop_blocked_count,doe_collapse_detected_count,doe_diversity_injection_applied_count,doe_diversity_sample_count_total,doe_diversity_hit_rate_mean,doe_dynamic_exec_allocation_enabled,doe_exec_round_shares,doe_alloc_multiplier_last,doe_alloc_multiplier_mean,doe_alloc_eff_prev_last,doe_alloc_eff_ref_last,doe_alloc_dynamic_applied_count,doe_used_budget_ratio_phase2_first,doe_terminated_by,doe_p_dim,doe_usable_n,doe_usable_n_over_p,doe_additional_gp_x_scaling_enabled,doe_additional_gp_x_scaling_mode,doe_additional_gp_x_scaling_auto_span_ratio_threshold,doe_additional_gp_x_scaling_span_floor,doe_local_span_ratio_mean_last,doe_anchor_spread_zero_streak_max,doe_metadata,explorer_strategy_alias,explorer_strategy_mode,explorer_p_dim,explorer_usable_n,explorer_usable_n_over_p,explorer_selected_bounds_volume_ratio,explorer_pred_cluster_signal_mode,explorer_pred_cluster_beta_used,explorer_pred_cluster_confidence,explorer_pred_cluster_selected_count,explorer_pred_cluster_sigma_mean_selected,explorer_pred_refine_shift_norm,explorer_pred_obj_miss_case,explorer_pred_obj_iou,explorer_pred_obj_center_l1_norm,explorer_pred_multistart_det_fraction_used,explorer_pred_refine_bounds_scale_used,explorer_gp_x_scaling_applied_pred,explorer_gp_x_scaling_applied_obj,explorer_gp_x_scaling_span_ratio_pred,explorer_gp_x_scaling_span_ratio_obj,explorer_gp_uncertainty_dim_weights,explorer_pred_n_starts_used,explorer_dual_policy_mode,explorer_dual_total_starts_target,explorer_dual_total_starts_used,explorer_dual_np_ratio_used,explorer_dual_pred_ratio_used,explorer_dual_obj_ratio_used,explorer_dual_n_pred_starts,explorer_dual_n_obj_starts,explorer_dual_disagreement_center_l1_norm,explorer_dual_disagreement_iou,explorer_dual_disagreement_triggered,explorer_dual_center_bias_used,explorer_dual_center_tilt_strength_base,explorer_dual_center_tilt_strength_used_mean,explorer_dual_center_tilt_applied,explorer_dual_volume_cap_target,explorer_dual_volume_ratio_before_cap,explorer_dual_volume_cap_applied,explorer_post_cap_side_mass_shift_applied,explorer_post_cap_side_mass_shift_dims,explorer_constrained_boundary_preserve_applied,explorer_constrained_boundary_preserve_dims,explorer_low_dim_balance_guard_applied,explorer_low_dim_balance_guard_info,volume_cap_pass,joint_pass,fail_type
55,20,goldstein_price,19044,S4_dual,S4_dual,,False,True,1,1,2,low_dim_active,"[""x2"", ""x1""]",2,0,100.0,True,True,0.24990000000028476,24.990000000028477,1,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_135423_134652_766c\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_135423_134652_766c\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_135423_134652_766c,2,150,30.0,,a41d1d3879efabbc39cd401627ac78419a78821b,consume_all,0.1,0.1,adaptive_np_high_keep,30.0,5,False,False,True,105,0.0,0.75,0.3942362645371137,0.9135815362695998,0.4666666666666667,0.9166666666666666,0.3205611669532258,0.9176461299327563,0.4423696511305944,0.9134433620957073,ema,False,1.0,0.55,0.75,0.65,True,0.35,2,True,True,0.22,2,2,0.2,2,0.4,0.12,0.3,10.0,0.5,20.0,150,150,True,8,8,0,,0,0,0,0,0,0,0,0,,,,,,,,,,budget_exhausted,5,150,30.0,True,bounds,3.0,1e-12,0.508666730853177,0,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_135423_134652_766c\DOE\metadata.json,s4_obj,dual_refine_ei,2,150,75.0,0.24990000000028476,score,0.0,0.5255198412700786,3,1132.0466262470316,,,,,0.35,1.3,True,True,1.0,1.0,,0,,,,,,,,,,,False,,,,False,0.2499,0.24990000000028476,False,False,[],False,[],False,"{'applied': False, 'reason': 'center_l1_gate', 'center_l1_before': 0.12791297932670484, 'center_l1_after': None, 'current_volume_ratio': 0.24990000000028476, 'volume_ratio_after': None, 'near_cap_relative_volume': 1.0000000000011395, 'near_cap_min_ratio': 0.98, 'near_cap_max_ratio': 1.01, 'trigger': 'near_cap'}",1,1,pass
56,21,goldstein_price,20044,S4_dual,S4_dual,,False,True,1,1,2,low_dim_active,"[""x2"", ""x1""]",2,0,100.0,True,True,0.24990000000045415,24.990000000045416,1,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_135731_501290_ed76\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_135731_501290_ed76\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_135731_501290_ed76,2,150,30.0,,a41d1d3879efabbc39cd401627ac78419a78821b,consume_all,0.1,0.1,adaptive_np_high_keep,30.0,5,False,False,True,105,0.125,0.5,0.4529826235709344,0.9005784186202366,0.5714285714285714,0.9166666666666666,0.3859088477641456,0.8900706396765778,0.49467481488504084,0.902407135669387,ema,True,1.0,0.55,0.75,0.65,True,0.35,2,True,True,0.22,2,2,0.2,2,0.4,0.12,0.3,10.0,0.5,20.0,150,150,True,8,8,0,5.0,1,1,1,0,1,0,0,0,,,,,,,,,0.7866666666666666,budget_exhausted,5,150,30.0,True,bounds,3.0,1e-12,0.6016069510271178,0,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_135731_501290_ed76\DOE\metadata.json,s4_obj,dual_refine_ei,2,150,75.0,0.24990000000045415,score,0.0,0.5680901171231407,11,536.2930485289764,,,,,0.35,1.3,True,True,1.0,1.0,,0,,,,,,,,,,,False,,,,False,0.2499,0.24990000000045415,False,False,[],False,[],False,"{'applied': False, 'reason': 'center_l1_gate', 'center_l1_before': 0.14854539355756927, 'center_l1_after': None, 'current_volume_ratio': 0.24990000000045415, 'volume_ratio_after': None, 'near_cap_relative_volume': 1.0000000000018172, 'near_cap_min_ratio': 0.98, 'near_cap_max_ratio': 1.01, 'trigger': 'near_cap'}",1,1,pass
57,22,goldstein_price,21044,S4_dual,S4_dual,,False,True,1,1,2,low_dim_active,"[""x2"", ""x1""]",2,0,100.0,True,True,0.24990000000000007,24.990000000000006,1,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140040_299861_8725\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140040_299861_8725\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140040_299861_8725,2,150,30.0,,a41d1d3879efabbc39cd401627ac78419a78821b,consume_all,0.1,0.1,adaptive_np_high_keep,30.0,5,False,False,True,105,0.3333333333333333,0.2222222222222222,0.4655808150440359,0.875006613430021,0.3333333333333333,0.7857142857142857,0.3994587282265477,0.8781154123528426,0.45048264839561636,0.8635057107146775,ema,True,1.0,0.55,0.75,0.65,True,0.35,2,True,True,0.22,2,2,0.2,2,0.4,0.12,0.3,10.0,0.5,20.0,150,150,True,9,9,0,1.0,2,2,1,0,1,0,0,0,,,,,,,,,0.44,budget_exhausted,5,150,30.0,True,bounds,3.0,1e-12,0.3523411041254743,0,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140040_299861_8725\DOE\metadata.json,s4_obj,dual_refine_ei,2,150,75.0,0.24990000000000007,score,0.0,0.2795559489148981,22,2922.3600413476033,,,,,0.35,1.3,True,True,1.0,1.0,,0,,,,,,,,,,,False,,,,False,0.2499,0.24990000000000007,False,False,[],False,[],False,"{'applied': False, 'reason': 'center_l1_gate', 'center_l1_before': 0.09738495096412225, 'center_l1_after': None, 'current_volume_ratio': 0.24990000000000007, 'volume_ratio_after': None, 'near_cap_relative_volume': 1.0000000000000002, 'near_cap_min_ratio': 0.98, 'near_cap_max_ratio': 1.01, 'trigger': 'near_cap'}",1,1,pass
58,23,goldstein_price,22044,S4_dual,S4_dual,,False,True,1,1,2,low_dim_active,"[""x2"", ""x1""]",2,0,100.0,True,True,0.2499000000004066,24.99000000004066,1,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140359_889968_284a\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140359_889968_284a\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140359_889968_284a,2,150,30.0,,a41d1d3879efabbc39cd401627ac78419a78821b,consume_all,0.1,0.1,adaptive_np_high_keep,30.0,5,False,False,True,105,0.5555555555555556,0.7777777777777778,0.5868047607715458,0.9145101205949658,0.7142857142857143,0.9523809523809523,0.521259126841924,0.9153505672272497,0.6798063881287905,0.9244984948918988,ema,True,1.0,0.55,0.75,0.65,True,0.35,2,True,True,0.22,2,2,0.2,2,0.4,0.12,0.3,10.0,0.5,20.0,150,150,True,9,9,0,3.0,5,2,4,0,4,0,0,0,,,,,,,,,0.6466666666666666,budget_exhausted,5,150,30.0,True,bounds,3.0,1e-12,0.3992695575312676,0,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140359_889968_284a\DOE\metadata.json,s4_obj,dual_refine_ei,2,150,75.0,0.2499000000004066,score,0.0,0.0615745652824446,4,15178.027802152657,,,,,0.35,1.3,True,True,1.0,1.0,,0,,,,,,,,,,,False,,,,False,0.2499,0.2499000000004066,False,False,[],False,[],False,"{'applied': False, 'reason': 'center_l1_gate', 'center_l1_before': 0.12305282878649779, 'center_l1_after': None, 'current_volume_ratio': 0.2499000000004066, 'volume_ratio_after': None, 'near_cap_relative_volume': 1.000000000001627, 'near_cap_min_ratio': 0.98, 'near_cap_max_ratio': 1.01, 'trigger': 'near_cap'}",1,1,pass
59,24,goldstein_price,23044,S4_dual,S4_dual,,False,True,1,1,2,low_dim_active,"[""x2"", ""x1""]",2,0,100.0,True,True,0.2499000000000001,24.99000000000001,1,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140642_925280_c345\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140642_925280_c345\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140642_925280_c345,2,150,30.0,,a41d1d3879efabbc39cd401627ac78419a78821b,consume_all,0.1,0.1,adaptive_np_high_keep,30.0,5,False,False,True,105,0.375,0.625,0.502755305507231,0.907560904932913,0.5,0.8571428571428571,0.4033606878158827,0.9061908709897927,0.563296565190174,0.9011397799161522,ema,True,1.0,0.55,0.75,0.65,True,0.35,2,True,True,0.22,2,2,0.2,2,0.4,0.12,0.3,10.0,0.5,20.0,150,150,True,8,8,0,6.0,2,1,3,0,3,0,0,0,,,,,,,,,0.8533333333333334,budget_exhausted,5,150,30.0,True,bounds,3.0,1e-12,0.5888851964952228,0,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140642_925280_c345\DOE\metadata.json,s4_obj,dual_refine_ei,2,150,75.0,0.2499000000000001,score,0.0,0.028214496613191406,7,29136.042256273853,,,,,0.35,1.3,True,True,1.0,1.0,,0,,,,,,,,,,,False,,,,False,0.2499,0.2499000000000001,False,False,[],False,[],False,"{'applied': False, 'reason': 'center_l1_gate', 'center_l1_before': 0.11472945788754915, 'center_l1_after': None, 'current_volume_ratio': 0.2499000000000001, 'volume_ratio_after': None, 'near_cap_relative_volume': 1.0000000000000004, 'near_cap_min_ratio': 0.98, 'near_cap_max_ratio': 1.01, 'trigger': 'near_cap'}",1,1,pass
60,25,goldstein_price,24044,S4_dual,S4_dual,,False,True,1,1,2,low_dim_active,"[""x2"", ""x1""]",2,0,100.0,True,True,0.24990000000000004,24.990000000000006,1,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140923_668274_ae9f\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140923_668274_ae9f\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140923_668274_ae9f,2,150,30.0,,a41d1d3879efabbc39cd401627ac78419a78821b,consume_all,0.1,0.1,adaptive_np_high_keep,30.0,5,False,False,True,105,0.25,0.625,0.45819649002991303,0.9002856744421046,0.5714285714285714,0.9166666666666666,0.3778431923226073,0.9026752729668931,0.5074276050121156,0.9039920591020104,ema,True,1.0,0.55,0.75,0.65,True,0.35,2,True,True,0.22,2,2,0.2,2,0.4,0.12,0.3,10.0,0.5,20.0,150,150,True,8,8,0,5.0,1,1,2,0,2,0,0,0,,,,,,,,,0.7866666666666666,budget_exhausted,5,150,30.0,True,bounds,3.0,1e-12,0.47111076833002546,0,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_140923_668274_ae9f\DOE\metadata.json,s4_obj,dual_refine_ei,2,150,75.0,0.24990000000000004,score,0.0,0.3104325973298808,9,2126.455895321097,,,,,0.35,1.3,True,True,1.0,1.0,,0,,,,,,,,,,,False,,,,False,0.2499,0.24990000000000004,False,False,[],False,[],False,"{'applied': False, 'reason': 'center_l1_gate', 'center_l1_before': 0.14065098258569192, 'center_l1_after': None, 'current_volume_ratio': 0.24990000000000004, 'volume_ratio_after': None, 'near_cap_relative_volume': 1.0000000000000002, 'near_cap_min_ratio': 0.98, 'near_cap_max_ratio': 1.01, 'trigger': 'near_cap'}",1,1,pass
61,26,goldstein_price,25044,S4_dual,S4_dual,,False,True,1,1,2,low_dim_active,"[""x2"", ""x1""]",2,0,100.0,True,True,0.2499,24.990000000000002,1,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_141204_754894_bb40\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_141204_754894_bb40\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_141204_754894_bb40,2,150,30.0,,a41d1d3879efabbc39cd401627ac78419a78821b,consume_all,0.1,0.1,adaptive_np_high_keep,30.0,5,False,False,True,105,0.25,0.5,0.4216378016338677,0.9033230780352122,0.4666666666666667,0.9166666666666666,0.3565267182576747,0.8967913223151109,0.41561364814027435,0.9114701272045387,ema,True,1.0,0.55,0.75,0.65,True,0.35,2,True,True,0.22,2,2,0.2,2,0.4,0.12,0.3,10.0,0.5,20.0,150,150,True,8,8,0,5.0,1,1,0,0,0,0,0,0,,,,,,,,,0.7866666666666666,budget_exhausted,5,150,30.0,True,bounds,3.0,1e-12,0.5769460300053304,0,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_141204_754894_bb40\DOE\metadata.json,s4_obj,dual_refine_ei,2,150,75.0,0.2499,score,0.0,0.19099974546181245,9,4543.396231570408,,,,,0.35,1.3,True,True,1.0,1.0,,0,,,,,,,,,,,False,,,,False,0.2499,0.2499,False,False,[],False,[],False,"{'applied': False, 'reason': 'center_l1_gate', 'center_l1_before': 0.11050957098711117, 'center_l1_after': None, 'current_volume_ratio': 0.2499, 'volume_ratio_after': None, 'near_cap_relative_volume': 1.0, 'near_cap_min_ratio': 0.98, 'near_cap_max_ratio': 1.01, 'trigger': 'near_cap'}",1,1,pass
62,27,goldstein_price,26044,S4_dual,S4_dual,,False,True,1,1,2,low_dim_active,"[""x2"", ""x1""]",2,0,100.0,True,True,0.24990000000000004,24.990000000000006,1,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_141456_276364_9127\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_141456_276364_9127\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_141456_276364_9127,2,150,30.0,,a41d1d3879efabbc39cd401627ac78419a78821b,consume_all,0.1,0.1,adaptive_np_high_keep,30.0,5,False,False,True,105,0.0,0.75,0.37160110420979986,0.9144001727525894,0.2222222222222222,0.8888888888888888,0.334342103353242,0.9156106093943857,0.3605003113820954,0.9114524780558524,ema,False,1.0,0.55,0.75,0.65,True,0.35,2,True,True,0.22,2,2,0.2,2,0.4,0.12,0.3,10.0,0.5,20.0,150,150,True,8,8,0,,0,0,0,0,0,0,0,0,,,,,,,,,,budget_exhausted,5,150,30.0,True,bounds,3.0,1e-12,0.5580663516674483,0,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_141456_276364_9127\DOE\metadata.json,s4_obj,dual_refine_ei,2,150,75.0,0.24990000000000004,score,0.0,0.09769520935801153,5,8473.46946707722,,,,,0.35,1.3,True,True,1.0,1.0,,0,,,,,,,,,,,False,,,,False,0.2499,0.24990000000000004,False,False,[],False,[],False,"{'applied': False, 'reason': 'center_l1_gate', 'center_l1_before': 0.16437022888977154, 'center_l1_after': None, 'current_volume_ratio': 0.24990000000000004, 'volume_ratio_after': None, 'near_cap_relative_volume': 1.0000000000000002, 'near_cap_min_ratio': 0.98, 'near_cap_max_ratio': 1.01, 'trigger': 'near_cap'}",1,1,pass
63,28,goldstein_price,27044,S4_dual,S4_dual,,False,True,1,1,2,low_dim_active,"[""x2"", ""x1""]",2,0,100.0,True,True,0.24990000000039322,24.990000000039323,1,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_141737_853243_2641\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_141737_853243_2641\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_141737_853243_2641,2,150,30.0,,a41d1d3879efabbc39cd401627ac78419a78821b,consume_all,0.1,0.1,adaptive_np_high_keep,30.0,5,False,False,True,105,0.125,0.5,0.40967841441665637,0.9068347613971923,0.4666666666666667,0.9444444444444444,0.3301039561394299,0.9080048625105543,0.46778228180959047,0.9140071834823675,ema,False,1.0,0.55,0.75,0.65,True,0.35,2,True,True,0.22,2,2,0.2,2,0.4,0.12,0.3,10.0,0.5,20.0,150,150,True,8,8,0,,0,0,1,0,1,0,0,0,,,,,,,,,,budget_exhausted,5,150,30.0,True,bounds,3.0,1e-12,0.4670813877694272,0,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_141737_853243_2641\DOE\metadata.json,s4_obj,dual_refine_ei,2,150,75.0,0.24990000000039322,score,0.0,0.37278444761933544,2,1236.1440708262903,,,,,0.35,1.3,True,True,1.0,1.0,,0,,,,,,,,,,,False,,,,False,0.2499,0.24990000000039322,False,False,[],False,[],False,"{'applied': False, 'reason': 'center_l1_gate', 'center_l1_before': 0.18460389111683867, 'center_l1_after': None, 'current_volume_ratio': 0.24990000000039322, 'volume_ratio_after': None, 'near_cap_relative_volume': 1.0000000000015734, 'near_cap_min_ratio': 0.98, 'near_cap_max_ratio': 1.01, 'trigger': 'near_cap'}",1,1,pass
64,29,goldstein_price,28044,S4_dual,S4_dual,,False,True,1,1,2,low_dim_active,"[""x2"", ""x1""]",2,0,100.0,True,True,0.24990000000041457,24.990000000041455,1,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_142008_113132_a5dc\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_142008_113132_a5dc\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_142008_113132_a5dc,2,150,30.0,,a41d1d3879efabbc39cd401627ac78419a78821b,consume_all,0.1,0.1,adaptive_np_high_keep,30.0,5,False,False,True,105,0.5555555555555556,0.7777777777777778,0.5393879308128516,0.9117870909582082,0.6,0.9333333333333333,0.44091648106126563,0.9109942073035392,0.607252637999321,0.920509102839293,ema,True,1.0,0.55,0.75,0.65,True,0.35,2,True,True,0.22,2,2,0.2,2,0.4,0.12,0.3,10.0,0.5,20.0,150,150,True,9,9,0,4.0,4,2,3,0,3,0,0,0,,,,,,,,,0.72,budget_exhausted,5,150,30.0,True,bounds,3.0,1e-12,0.4301533509571797,0,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_142008_113132_a5dc\DOE\metadata.json,s4_obj,dual_refine_ei,2,150,75.0,0.24990000000041457,score,0.0,0.13912733740897068,16,6966.164648099375,,,,,0.35,1.3,True,True,1.0,1.0,,0,,,,,,,,,,,False,,,,False,0.2499,0.24990000000041457,False,False,[],False,[],False,"{'applied': False, 'reason': 'center_l1_gate', 'center_l1_before': 0.10887445847726664, 'center_l1_after': None, 'current_volume_ratio': 0.24990000000041457, 'volume_ratio_after': None, 'near_cap_relative_volume': 1.000000000001659, 'near_cap_min_ratio': 0.98, 'near_cap_max_ratio': 1.01, 'trigger': 'near_cap'}",1,1,pass
65,30,goldstein_price,29044,S4_dual,S4_dual,,False,True,1,1,2,low_dim_active,"[""x2"", ""x1""]",2,0,100.0,True,True,0.24990000000040138,24.990000000040137,1,True,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_142323_140097_9aa7\Explorer\metadata_S4_dual.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_142323_140097_9aa7\Explorer\artifacts\public\S4_dual\selected_bounds.json,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_142323_140097_9aa7,2,150,30.0,,a41d1d3879efabbc39cd401627ac78419a78821b,consume_all,0.1,0.1,adaptive_np_high_keep,30.0,5,False,False,True,105,0.4,0.3,0.5359049907508057,0.8807276430991449,0.6,0.9166666666666666,0.44660590367608827,0.8847498394981063,0.590973396684941,0.8878658289140173,ema,True,1.0,0.55,0.75,0.65,True,0.35,2,True,True,0.22,2,2,0.2,2,0.4,0.12,0.3,10.0,0.5,20.0,150,150,True,10,10,0,5.0,5,1,1,0,1,0,0,0,,,,,,,,,0.7866666666666666,budget_exhausted,5,150,30.0,True,bounds,3.0,1e-12,0.3547768231141209,0,C:\dev\PIDO\IIT_PIDO\result\bench\aion\20260901_091126\runs\run_goldstein_price_20260901_142323_140097_9aa7\DOE\metadata.json,s4_obj,dual_refine_ei,2,150,75.0,0.24990000000040138,score,0.0,0.3113024507828299,21,2019.6870099099165,,,,,0.35,1.3,True,True,1.0,1.0,,0,,,,,,,,,,,False,,,,False,0.2499,0.24990000000040138,False,False,[],False,[],False,"{'applied': False, 'reason': 'center_l1_gate', 'center_l1_before': 0.1034732566451472, 'center_l1_after': None, 'current_volume_ratio': 0.24990000000040138, 'volume_ratio_after': None, 'near_cap_relative_volume': 1.000000000001606, 'near_cap_min_ratio': 0.98, 'near_cap_max_ratio': 1.01, 'trigger': 'near_cap'}",1,1,pass
